GEOID,all,black,native,aapi,add,white,latino,City,Geography,System,Area,Metric,Measure,Source,Year,BiggerBetter,geolevel
48113020100,0.6385530777910491,0.016085224868310648,0.0030349480883604995,0.009408339073917547,0.14264256015294347,0.1417320757264353,0.46282958347497616,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113017805,0.6468137371824686,0.2699982215954569,0.03666372283521607,0,0.10189231629727212,0.11973167994545189,0.2819276120104973,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011104,1.2820899938013062,0.7115321956940582,0,0,0.27001592293694177,0.01887058865335256,0.54308444109722,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013620,-0.4583335477144772,-0.14298596657588322,-8.078303196377583e-4,-0.033488238704983436,-0.05794346565401738,-0.19476054615266683,-0.08070959284380876,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013400,-0.8350034180526933,-0.003971478801677495,-0.0019857394008387474,-0.11666218979927641,-0.038721918316355575,-0.6528118280257382,-0.050636354721388055,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012209,-0.15265212248150994,-0.023831207325821155,-0.0012577581644183386,-0.0028465053194730826,-0.030649580532931098,-0.08135709389842834,-0.04369054676400545,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016902,1.2689177113510457,0.48636413864595907,0.03642459059626812,0.001341958600915141,0.31210122889855,0.204936249196898,0.5066852260312454,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016522,0.10396132853045456,0.02440953378896172,1.0036814880329655e-4,0.0025694246093643917,0.013489479199163056,0.04016733315107928,0.03476752674546193,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013619,-0.797408080130743,-0.014796279220303092,-0.01527357854999029,-0.05679862023277638,-0.0956189657140017,-0.5889873728340006,-0.12600702303741987,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113018505,0.6364966222856905,0.39056214879129897,0.003708401930689934,0.05090624468492545,0.12996263129826996,0.022756102756506413,0.16333824867447935,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019208,0.8759866877470952,0.1920970113310771,0.003951362574848105,0.0300911457623048,0.4179325800320111,0.13860164108697967,0.5095737966717575,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113018126,0.3101122442507402,0.06276848662217982,0.009348498007558697,0.005341998861462111,0.05632124661696692,0.11789238866675006,0.11296485523419449,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019016,0.12722718357440738,0.048346329758274804,0,0.012135515971712705,0.01223338303600071,0.03635761438299411,0.02671770855062555,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016518,0.4929490678018107,0.16193457162153943,0,0.016940106401658314,0.14724244142484053,0.08526252605953143,0.22367363239346003,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014130,-0.6472961009191623,-0.08032256133309665,-0.0040868622204706705,-0.3450254836128123,-0.031751775712887516,-0.11961931345300694,-0.09336908303690686,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113018129,-0.12828958689168435,-0.02518310466508116,-9.015431264348864e-4,-0.0019833948781567503,-0.048202505826718596,-0.04697039688725759,-0.05093718664357109,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012301,0.7818262014250108,0.146871746492812,0,0.007705757948206297,0.24643013918363735,0.12267566653544423,0.4900862055059204,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011401,1.3448543726508733,1.0035840517840637,0,0.028458793125350764,0.18909809646927284,0.026106826751354832,0.24601568271997434,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019213,1.1177060343057128,0.26942394302692557,0,0.018391814074891925,0.5598210073673243,0.1519744636714754,0.66823591138774,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016412,-0.3112406973684793,-0.09878908270456749,-0.0018974359131608374,-0.03237882574393816,-0.07803970288000218,-0.060534326390840915,-0.10956162208251287,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019301,-0.8040853491113981,-0,-9.451488088291486e-4,-0.023865007422936,-0.04513085562159184,-0.7114607658461416,-0.04489456841938455,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113017808,0.041480944707697025,0.003909092933879651,9.114465389874835e-5,0.0027849755357950883,0.009944894458730097,0.017732698775189817,0.015757897940716935,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012207,0.39524980232829166,0.15648040346884196,8.207014167946256e-4,0.012474661535278308,0.1282482747311068,0.02412862165376199,0.20167369482033265,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019205,-0.8269452122208362,-0.08447102525844684,-0,-0.06722848608198036,-0.0562559611515017,-0.6102813866094798,-0.04476093503385739,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011701,0.9736893345125716,0.13288132157531518,0.002321071119219479,0,0.3480156009379707,0.07877135110851108,0.7594254568196234,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113017900,0.9434469073553244,0.12770887125991986,0.007042068907029857,0.035020018348472806,0.35096148823143397,0.16634508715524582,0.6235085875521571,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113020300,1.038242622760673,0.7543374405790886,0,0.0059432646833503956,0.026058929765459427,0.1554392301799334,0.13166617144653184,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014121,-0.5749270177559113,-0.057921751788841805,-0,-0.1572807022258414,-0.03308201417959191,-0.24568758653512626,-0.10184292419792458,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019019,0.54630688608973,0.27874291432824927,0,0.06086313175240672,0.0684618900984455,0.06853495508254202,0.13743523508556668,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016301,0.2653065755669075,0.022790217969645025,0,0.01607559569089346,0.11754538765626273,0.02887287579863174,0.19689642387986214,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013606,-0.13626999739608314,-0.003931091650569336,-5.414078321143396e-4,-0.0032249075217245446,-0.03587415374531538,-0.08926167388598157,-0.03728652200300496,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016513,-0.24895800234528592,-0.08891357226617355,-7.585044079578785e-4,-0,-0.03691388118728343,-0.08731228518270691,-0.0678440053784547,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013626,-0.08770307124794169,-0.021835414373199767,-0,-0.0060536803986388325,-0.03840021148390304,-0.019787403094058274,-0.03942421712347379,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013617,-0.43094209622251944,-0.02171413663136726,-0,-0.02444738459895195,-0.0785049555134047,-0.2935204622967336,-0.04935031052583468,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016517,0.3945773390446507,0.15724474829894527,0.003443850498625549,0,0.07202776681167904,0.06873046314278224,0.16508500368943324,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013007,0.11099538819908059,0.01050780250156078,5.020793004158734e-4,0.01667620533524151,0.020728702545741058,0.04923963424792816,0.027578498715700478,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016903,0.9583784804667573,0.26780159096872286,0,0,0.3292642511910527,0.20853402575433336,0.4767746357246443,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113020600,-0.8987658555489214,-0,-0,-0.07948571548579889,-0.08259409542099772,-0.7069344081195074,-0.057283001662950035,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012604,0.765665470098245,0.2935851833148789,0.0023439934795599113,0,0.1532971735632182,0.158571158892228,0.30928993962793033,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011702,1.0914341262121725,0.07544825842003003,0.009312253558139728,0.003610873828666425,0.5125540376796499,0.10015423724774768,0.9084198368960794,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013605,-0.6111372127484271,-0.011032232961735146,-0,-0.01757883274122633,-0.06946669766015647,-0.5015422831065747,-0.052130331577429814,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013611,-0.6915722403883856,-0.0493805558707861,-0.0014667491842807756,-0.01882328119826995,-0.053291887028868175,-0.5216737932091958,-0.058181050976470756,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016607,0.9107160909736225,0.8316335915626093,0.003802043240914093,0,0.04435717114399776,0.0030416345927312747,0.09378373327588098,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012900,-0.46090188108961966,-0.010239893678454869,-0,-0,-0.08351913281489752,-0.31925001853766066,-0.0967456621495684,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014204,0.4444671448402305,0.04508166754808052,0.0014286443941293123,0.08921090550007482,0.06460647426784778,0.1454042516691611,0.13968967409264385,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016511,0.53300285429423655,0.32168746669163084,0,0.001109267126522865,0.09473141260505266,0.06555768717750131,0.10626779072089046,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013104,-0.6959686594352174,-0.09207085390445063,-0.0010874510303675272,-0.029361177819923236,-0.030086145173501583,-0.5100145332423702,-0.05872235563984647,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016521,-0.09602811825345767,-0.04021120222192193,-9.287558092896737e-4,-0.0022368625829371014,-0.014794687609952407,-0.028006566023791427,-0.02143987002008134,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013608,-0.9077400497513207,-0.06612169625556988,-0,-0.007261920398010566,-0.05159785545954876,-0.7368938172297037,-0.06688610892904467,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113017806,0.7713970499955141,0.05674538331295924,0.014998098586803942,0,0.3494402351152259,0.13374593069675678,0.5748755726364645,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013300,-0.8889669913333207,-0,-0.01140365819786184,-0.04509628469154455,-0.06064672768862887,-0.7433111752606308,-0.0663485567875598,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019034,0.30719310950827694,0.12314178038846321,0,0.045897097523949236,0.04060636582090033,0.05945459751301205,0.0656712072640945,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48121021634,-0.14440115081384797,-0.036132038176376204,-0.009366389509693304,-0.006318344109928704,-0.032798238520383674,-0.04956248821908898,-0.04708595133178024,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014123,-0.7472308230906817,-0.010111208932566859,-0.0031207434977058206,-0.234305421807753,-0.042192452088982695,-0.4050725060022155,-0.07364954654585737,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012206,0.18567367074189095,0.08520391560886131,0.0010927824388233282,0.002649169548662614,0.03920770932020669,0.03927393855892325,0.05553321666384004,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012208,1.2299228648666796,0.46304640986746304,0.01648690167381608,0,0.3108958601348175,0.04946070502144824,0.6985735766362642,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013806,-0.5349649659501565,-0.10908978384047155,-0.0062337019337412305,-0.09917253076406504,-0.07027082179853751,-0.2045787634618713,-0.10271440686278165,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013804,0.009085560580205477,6.679213719587107e-4,8.23464705154575e-5,0.0010613545088658967,0.0013998899987627774,0.00418137078061823,0.0034067039839172602,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019039,-0.11457784834226077,-0.012769744929748146,-0,-0.009893150942529386,-0.01906715338825408,-0.058076100228443624,-0.031525915184248854,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014120,-0.5389013415150035,-0.00645093686896413,-6.94716278196137e-4,-0.14539419250819152,-0.04466033216975167,-0.3141110029272534,-0.06480710423743964,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012210,0.7004808489640683,0.30726357944790317,0.001669003690645862,0.011683025834521035,0.14503642071712539,0.10314442808191428,0.25719346872852733,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019033,0.6775227844500276,0.08183561722289659,0.010467346388975144,0.0884966558340626,0.21917988953884318,0.08373877111180116,0.4028342398181343,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011105,1.0122578966518547,0.4992428401854386,0,0,0.21781847328598808,0.011778869187678224,0.501236187278738,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019502,-0.7476632571003595,-0.0018352068166430033,-0.008258430674893515,-0.014681654533144026,-0.06973785903243412,-0.6344309965134862,-0.03395132610789556,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016409,-0.2585392530262609,-0.07796604428565575,-0.0020534266807744725,-0.02104762347793834,-0.06615884087120252,-0.07032986381652567,-0.08419049391175336,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019800,-0.9394477555953074,-0.0015483275741166994,-0,-0.03619215704497785,-0.00909642449793561,-0.8697730147600559,-0.027289273493806828,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014002,0.09459896962690954,0.016690674008030346,0,0.027836273594788158,0.0102583876793542,0.03437946141188975,0.01364088307633045,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011300,0.48236958922189804,0.3574174106168574,6.772475805151253e-4,0,0.05206340775210026,0.005502636591685393,0.1224971561256733,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012603,0.41680522427986794,0.019523556257117995,0,0.015891266720909996,0.24381743511796197,0.09602865461349898,0.28513472859232797,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012701,0.7979664318702531,0.04134385868146984,0.0034453215567891533,0.032655656494784156,0.3147226343832179,0.1939865833061719,0.520692944843439,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48121021635,0.024993456478013962,0.0090462011470656,0,0.0012638075131929881,0.003525357799959388,0.008142689635440788,0.005653875716916,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013101,-0.8648706806948259,-0.0033640655896899165,-0.005199010456793508,-0.01253878992520787,-0.031499886885278314,-0.7648661854376801,-0.061470653047970295,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019600,-0.797498803869267,-0,-0,-0.066265919627004,-0.03494620637045982,-0.682769748992663,-0.02604481418175779,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011500,0.9241503341278281,0.33655118139116136,0,0,0.31187955029869235,0.03465328336652137,0.553510868555469,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013500,-0.9458758436931898,-0,-0,-0.0619585339473446,-0.07808974988629823,-0.7893297253765261,-0.039228184215182677,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019302,-0.18942283672202637,-0.00780480046994441,-5.598380083926371e-4,-0.009385519552464798,-0.01804654285877442,-0.1356454562687807,-0.028551738428024487,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011601,1.1504911021560944,0.40468003416537834,0.0424507322271471,0,0.25089145334248014,0.060498648323718617,0.6990390037404463,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014001,-0.13047351298861534,-0.0018340783616479233,-1.410829508959941e-4,-0.007731345709100477,-0.019017981780780006,-0.061286433869219836,-0.057844009867357576,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48121021632,-0.3031714004638086,-0.049378814925841875,-0.005536962703081534,-0.01969706404210972,-0.020150913444001647,-0.1970614103014756,-0.03440178466340822,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019018,0.17106505101630057,0.05947276500009494,7.489415168872862e-4,0.03887687328569458,0.023932085744171,0.039591772006359716,0.027608707736163134,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013618,-0.3684572857238209,-0.014205890488136202,-0,-0.06104693480036908,-0.0717973384130127,-0.20694526954338952,-0.06667809859746812,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48121021615,0.15888636756636113,0.00682714860636708,6.89610970340109e-5,0.009309748099591472,0.0607202459384466,0.05116913399923609,0.08592552690437759,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113020500,1.1358258518055742,0.5368753944936562,0,0.08405998089972938,0.19102861593476964,0.03750368378603311,0.4454255251631814,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113018501,0.7452075369650509,0.017743036594405973,0.007251501912496355,0,0.31736892412776596,0.11833833972095115,0.5737943747356158,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011103,1.0933242487470336,0.45073419784196417,0,0.005717558534993203,0.22965526782222698,0.09084565227822533,0.5387210708526929,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113018506,0.6264977006007902,0.5217017215912035,0,0.013479192952320033,0.04138681779726432,0.049360424895819835,0.04195636116144686,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012000,0.9322740952039676,0.30260935877294504,0,0.009436882290216582,0.29020659919151753,0.033433525828195886,0.586344952965457,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113018001,0.4016177665988469,0.04629343056390144,7.2333485256096e-4,0.0035610331203001114,0.105996376471433,0.09325455483785916,0.2577854132242252,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013005,-0.6251089051193239,-0.0052916325227298526,-0,-0.04010500438279467,-0.0472069322422479,-0.5038191175588581,-0.05556214148866345,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012211,0.7522295264198734,0.257471120880579,0,0.03527931037098843,0.19047435358951922,0.07445969833107653,0.38484978476813814,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014138,-0.8068702517655918,-0.07407398570232974,-0,-0.4396777596379572,-0.08400347440237393,-0.16562387151673727,-0.08420206417637482,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013722,-0.13284985224748472,-0.03307465201182192,-0,-0.002843259558911007,-0.01534779904759105,-0.04473781877388544,-0.049234810933387545,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019212,1.4225301551557443,0.11001990973080542,0.009547182249367412,0,1.0324595661101614,0.0050009049877638824,1.3184204058650235,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013607,-0.3655223863445475,-0.010195046050627246,-0,-0.008795726004462724,-0.06406886782796142,-0.26437153729322616,-0.06706741078402827,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113018127,0.38109929167259177,0.05560278578393899,0.0016515678945724453,0.007707316841338078,0.1702491237988429,0.0715679420981393,0.2233745577409232,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113012400,0.2397945108542679,0.005040578493467264,0.0016638802793969608,0,0.03499042352261256,0.12616127530251073,0.0994413155216066,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113019040,-0.3040888916111885,-0.15287881293149175,-0,-0.04884840264345358,-0.022414135063882817,-0.06276716333456187,-0.03523304817994439,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013009,-0.2689204241906067,-0.07193229498021016,-0.005261973329291638,-0.005933714605371421,-0.02765334919861776,-0.14369665464140038,-0.026701715724171397,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113020200,1.0844112299317636,0.7960592358381636,0.02027861364980721,0,0.12513388422929814,0.012365008323053178,0.27400858443885845,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48121021637,0.12207832578211997,0.048837113274751445,9.252739045542015e-4,0.006881724665121874,0.015989889663077298,0.028943724326836114,0.03423513446850546,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48121021638,-0.12239279606816314,-0.020857089769741953,-0,-0.024542914890341508,-0.018224357540742267,-0.03662423056341784,-0.03946173085467306,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031721,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031723,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016638,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031724,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031811,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031722,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113013630,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031812,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48085031813,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113980100,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113014209,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113018508,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011603,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113017005,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113017009,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113017007,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48121021642,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016416,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113016710,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113008401,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113011202,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
48113009001,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Healthy Family and Individuals,Health Index,Z,CDC PLACES,2023,0,2
